,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
154,154,CZ,Brno,2019,,9.659078590785908,20.049051490514906,18.685636856368564,51.92953929539296,2.32445652173913,49.1922443,16.6113382
155,155,CZ,Brno,2020,,8.747701149425287,18.741091954022988,17.17241379310345,45.497126436781606,2.087278106508876,49.1922443,16.6113382
156,156,CZ,Brno,2021,,9.206042296072509,19.95196374622357,18.22356495468278,48.21148036253776,2.3595166163141994,49.1922443,16.6113382
157,157,CZ,Brno,2022,,8.398305084745763,20.108474576271185,17.247457627118646,45.76610169491526,2.5077966101694917,49.1922443,16.6113382
158,158,CZ,Brno,2023,,7.7,0.9,33.0,96.0,2.2,49.1922443,16.6113382
159,159,CZ,Olomouc,2016,,10.15,,22.166666666666668,56.0,,49.5940567,17.251143
160,160,CZ,Olomouc,2017,,9.897814207650272,,25.14207650273224,65.42622950819673,,49.5940567,17.251143
161,161,CZ,Olomouc,2018,,9.489617486338798,33.354,24.027322404371585,65.5464480874317,1.6375,49.5940567,17.251143
162,162,CZ,Olomouc,2019,,8.080216802168021,21.35619834710744,19.021680216802167,49.43631436314363,1.6853448275862069,49.5940567,17.251143
163,163,CZ,Olomouc,2020,,7.041379310344828,20.343939393939397,16.836206896551722,47.36206896551724,1.666237942122187,49.5940567,17.251143
164,164,CZ,Olomouc,2021,,7.390936555891239,20.13595166163142,18.48942598187311,47.27492447129909,1.6762541806020066,49.5940567,17.251143
165,165,CZ,Olomouc,2022,,6.572542372881356,17.926440677966102,17.071186440677966,45.23050847457627,1.510144927536232,49.5940567,17.251143
166,166,CZ,Olomouc,2023,,7.7,3.9,37.0,99.0,1.5,49.5940567,17.251143
167,167,CZ,Ostrava,2016,,8.183333333333334,15.766666666666666,29.666666666666668,81.33333333333333,4.416666666666667,49.8349139,18.2820084
168,168,CZ,Ostrava,2017,,9.19726775956284,22.508196721311474,31.098360655737704,82.79234972677595,4.124590163934426,49.8349139,18.2820084
169,169,CZ,Ostrava,2018,,9.093989071038251,24.350819672131145,30.584699453551917,84.61748633879782,4.876502732240437,49.8349139,18.2820084
170,170,CZ,Ostrava,2019,,7.680487804878049,21.767479674796743,21.932249322493224,62.36856368563686,3.0574525745257453,49.8349139,18.2820084
171,171,CZ,Ostrava,2020,,6.242528735632185,21.58390804597701,18.764367816091955,54.87931034482759,2.579022988505747,49.8349139,18.2820084
172,172,CZ,Ostrava,2021,,6.629305135951662,21.82537764350453,20.05438066465257,56.61933534743203,2.488821752265861,49.8349139,18.2820084
173,173,CZ,Ostrava,2022,,6.448813559322034,20.478305084745763,20.25084745762712,56.722033898305085,2.56135593220339,49.8349139,18.2820084
174,174,CZ,Ostrava,2023,,4.4,16.5,16.0,57.0,2.7,49.8349139,18.2820084
175,175,CZ,Pilsen,2016,,6.766666666666667,12.316666666666668,17.666666666666668,51.833333333333336,3.233333333333333,49.7477415,13.3775249
176,176,CZ,Pilsen,2017,,8.049726775956284,19.571584699453556,23.207650273224044,64.27322404371584,2.8021857923497264,49.7477415,13.3775249
177,177,CZ,Pilsen,2018,,7.272131147540984,22.471584699453555,20.420765027322403,59.78688524590164,3.1601092896174863,49.7477415,13.3775249
178,178,CZ,Pilsen,2019,,7.417615176151761,17.06449864498645,17.281842818428185,45.79132791327913,3.421409214092141,49.7477415,13.3775249
179,179,CZ,Pilsen,2020,,6.579597701149424,14.335919540229884,15.362068965517242,41.27298850574713,3.098850574712644,49.7477415,13.3775249
180,180,CZ,Pilsen,2021,,5.925981873111782,15.593051359516616,15.280966767371602,42.46827794561933,3.3302114803625376,49.7477415,13.3775249
181,181,CZ,Pilsen,2022,,5.53593220338983,20.19152542372881,15.589830508474575,41.75254237288136,2.653220338983051,49.7477415,13.3775249
182,182,CZ,Pilsen,2023,,6.8,12.2,20.0,55.0,2.6,49.7477415,13.3775249
183,183,CZ,Prague,2016,,12.1,12.666666666666666,16.833333333333332,46.333333333333336,0.9333333333333332,50.0850112,14.4265172
184,184,CZ,Prague,2017,,13.362841530054643,21.240437158469945,24.08743169398907,60.37158469945355,2.471584699453552,50.0850112,14.4265172
185,185,CZ,Prague,2018,,10.9775956284153,23.63551912568306,25.25136612021858,65.14207650273224,3.475,50.0850112,14.4265172
186,186,CZ,Prague,2019,,10.085054347826087,20.79157608695652,18.24390243902439,46.38211382113821,1.800821917808219,50.0850112,14.4265172
187,187,CZ,Prague,2020,,7.729310344827587,21.201149425287355,15.56896551724138,39.67528735632184,1.805059523809524,50.0850112,14.4265172
